stop_id,stop_name,stop_lat,stop_lon,zone_id
1,BOM JESUS,41.554462,-8.381193,1
2,REPÚBLICA II ,41.553543,-8.383646,1
3,REPÚBLICA I,41.555836,-8.385874,1
4,LUSÍADAS III ,41.557831,-8.391278,1
5,LUSÍADAS II,41.556873,-8.394008,1
6,LUSÍADAS I ,41.556095,-8.395412,1
7,JOÃO PAULO II (INL),41.555161,-8.401123,1
8,JOÃO PAULO II (PARQUE RODOVIA),41.554134,-8.403511,1
9,JOÃO PAULO II (PISCINAS),41.551556,-8.409611,1
10,JOÃO XXI (C AMARANTE),41.550392,-8.412413,1
11,JOÃO XXI (31 DE JANEIRO),41.549461,-8.414636,1
12,CENTRAL IV ,41.551861,-8.421896,1
13,A HERCULANO (PENEDOS),41.554062,-8.423612,1
15,S MARTINHO (VIADUTO),41.553761,-8.430258,1
16,IRMÃOS ROBY,41.551399,-8.433107,1
17,NOVA ESTAÇÃO I ,41.549252,-8.434851,1
18,COSTA GOMES I ,41.553741,-8.436741,1
19,COSTA GOMES II,41.553902,-8.440414,1
20,COSTA GOMES III (S FRUTUOSO),41.556564,-8.441819,1
21,COSTA GOMES IV,41.558407,-8.444840,1
22,COSTA GOMES V,41.559628,-8.446474,1
23,CIMA II,41.564182,-8.449716,1
24,BAIXO I,41.566326,-8.450525,1
25,BAIXO II (LIMITE 1/2),41.568378,-8.451051,1
26,RAMOA,41.570930,-8.452004,2
27,PATEIRA I,41.573166,-8.452606,2
28,PATEIRA II,41.575954,-8.452955,2
29,PATEIRA III,41.579136,-8.453194,2
30,CARMO I (CAPELA),41.582039,-8.453871,2
31,CARMO II ,41.585255,-8.455255,2
32,CARMO III (VIEIRA),41.587337,-8.456655,2
33,PRESA I,41.590057,-8.458449,2
34,PRESA II,41.592705,-8.460301,2
35,CARMO II ,41.585999,-8.455819,2
36,BAIXO I,41.565945,-8.450496,1
37,CIMA II,41.564358,-8.449926,1
38,COSTA GOMES V,41.559540,-8.446523,1
39,COSTA GOMES III (S FRUTUOSO),41.556904,-8.442421,1
40,COSTA GOMES I,41.553841,-8.437619,1
41,ROTUNDA ESTAÇÃO I,41.549126,-8.434159,1
42,CAIRES ,41.545601,-8.433762,1
43,CAIRES,41.546326,-8.433485,1
47,CONDE AGROLONGO III ,41.552834,-8.426627,1
48,LIBERDADE (IGREJA S LÁZARO II),41.546749,-8.420400,1
49,JOÃO XXI (31 DE JANEIRO I) ,41.548450,-8.416286,1
50,FEITAL II,41.559540,-8.447282,1
51,JOÃO PAULO II (PISCINAS),41.551132,-8.410154,1
53,JOÃO PAULO II (PARQUE RODOVIA),41.553753,-8.403827,1
54,JOÃO PAULO II (INL),41.555187,-8.400393,1
55,LUSÍADAS I ,41.555984,-8.395839,1
56,D JOÃO II,41.553871,-8.395221,1
57,D JOÃO II II,41.553841,-8.394971,1
58,REPÚBLICA II,41.553333,-8.384117,1
59,REPÚBLICA I,41.555538,-8.386674,1
60,LUSÍADAS III ,41.557472,-8.390830,1
61,LUSÍADAS IV (TENÕES),41.556965,-8.388947,1
62,LUSÍADAS IV (TENÕES),41.556118,-8.388640,1
64,BAIXO II (LIMITE 2/1),41.568367,-8.451130,2
66,NORTON MATOS I,41.555218,-8.424519,1
68,QUINTA SANTA MARIA (FÁBRICA),41.539272,-8.435828,1
69,CONS JANUÁRIO (IGREJA),41.556145,-8.421504,1
70,CONS JANUÁRIO (SÁ DE MIRANDA),41.557056,-8.418748,1
71,CONS JANUÁRIO (SÁ DE MIRANDA),41.556946,-8.419201,1
72,GABRIEL P CASTRO I,41.555965,-8.422210,1
73,INFIAS,41.557991,-8.417325,1
74,CABANAS,41.559441,-8.418493,1
75,CONFEITEIRA I (ESCOLA PROFISSIONAL),41.564247,-8.419776,1
76,CONFEITEIRA II (CABANAS),41.566029,-8.420376,1
77,CONFEITEIRA III,41.570923,-8.423078,1
78,MANUEL J MACHADO I ,41.572800,-8.424762,1
79,MANUEL J MACHADO II,41.572594,-8.428145,1
80,JOGO DA BOLA,41.571857,-8.429689,1
81,ALFREDO J SOUSA I,41.570114,-8.430794,1
82,S ROSENDO (DUME),41.568031,-8.434335,1
83,S FRUTUOSO (CARCAVELOS),41.567451,-8.437674,1
84,RECTA FEITAL I,41.564903,-8.440429,1
85,RECTA FEITAL II,41.563332,-8.442361,1
86,FEITAL I,41.559963,-8.446592,1
87,MOUQUIM,41.558800,-8.368581,1
89,COSTA GOMES IV ,41.558365,-8.444890,1
90,DUME (ENTRE-PORTAS II),41.579788,-8.439883,1
91,PATEIRA I,41.573166,-8.452675,2
92,RAMOA,41.570961,-8.452098,2
93,PATEIRA III,41.579128,-8.453290,2
94,CARMO I (CAPELA),41.582043,-8.453932,2
95,PRESA I,41.590122,-8.458573,2
96,PRESA II,41.592655,-8.460386,2
97,CABANAS,41.559284,-8.418563,1
98,CONFEITEIRA I (ESCOLA PROFISSIONAL),41.564236,-8.419880,1
99,ENTRE-PORTAS I,41.575695,-8.439958,1
100,RECTA FEITAL II,41.563278,-8.442287,1
101,RECTA FEITAL I,41.564854,-8.440356,1
102,S FRUTUOSO (CARCAVELOS),41.567383,-8.437693,1
103,S ROSENDO (DUME),41.567924,-8.434312,1
104,ALFREDO J SOUSA I,41.570068,-8.430705,1
105,JOGO DA BOLA,41.571712,-8.429666,1
106,MANUEL J MACHADO I,41.572701,-8.424802,1
107,CONFEITEIRA III,41.570957,-8.423173,1
108,CONFEITEIRA II (CABANAS),41.565929,-8.420475,1
109,MANUEL J MACHADO II ,41.572475,-8.428265,1
110,LIBERDADE (25 DE ABRIL),41.547802,-8.421009,1
111,LIBERDADE (IGREJA S LÁZARO I) ,41.546856,-8.420460,1
116,25 DE ABRIL (PARQUE INFANTIL),41.547932,-8.419246,1
117,25 DE ABRIL (D MARIA II - I),41.548347,-8.418777,1
118,SENHORA-A-BRANCA,41.551830,-8.416798,1
119,S VICTOR,41.552387,-8.414614,1
120,D PEDRO V - I ,41.552910,-8.411800,1
121,D PEDRO V - II,41.554821,-8.408511,1
122,D PEDRO V - II,41.554825,-8.407878,1
123,D PEDRO V - I,41.552807,-8.412279,1
124,S VICTOR,41.552322,-8.415117,1
125,NOVA SANTA CRUZ (QTA ARMADA),41.555023,-8.404552,1
128,NOVA SANTA CRUZ ,41.555679,-8.402188,1
130,NOVA SANTA CRUZ (LUSÍADAS),41.556694,-8.400275,1
132,NOVA SANTA CRUZ (UM),41.557816,-8.398551,1
133,QUINTA ARMADA (ROSALVO ALMEIDA),41.556965,-8.403508,1
135,QUINTA ARMADA (B ALEGRIA),41.562847,-8.403839,1
136,FERNANDO O GUIMARÃES I,41.560314,-8.406238,1
137,RECTA FEITAL IV,41.560741,-8.445401,1
138,FERNANDO O GUIMARÃES II,41.561008,-8.404357,1
139,SANTO ANTÓNIO II,41.564186,-8.497150,2
140,JÚLIO FRAGATA I ,41.556263,-8.406979,1
141,JÚLIO FRAGATA II,41.559570,-8.407222,1
142,JÚLIO FRAGATA III ,41.559311,-8.407633,1
143,JÚLIO FRAGATA IV ,41.556999,-8.407299,1
144,CENTRAL III,41.551865,-8.421146,1
145,SANTO ANTÓNIO II,41.564144,-8.497003,2
146,CENTRAL I,41.551868,-8.419851,1
147,CENTRAL II,41.551884,-8.420075,1
148,BELA VISTA III,41.571918,-8.372094,1
149,BEATO M CARVALHO (RESTAURAÇÃO),41.550652,-8.414910,1
150,BERNARDO SEQUEIRA,41.548801,-8.410065,1
151,BERNARDO SEQUEIRA,41.548767,-8.410171,1
152,SANTA TECLA,41.547314,-8.409101,1
153,JAIME SOTTO MAYOR,41.547390,-8.408522,1
154,ANTÓNIO PALHA II,41.548153,-8.403820,1
155,ANTÓNIO PALHA II,41.548340,-8.403860,1
156,PASCOAL FERNANDES,41.546555,-8.402573,1
157,PARQUE IND SOBREPOSTA II,41.560638,-8.349847,2
158,PARQUE IND SOBREPOSTA I,41.558716,-8.349653,2
159,PARQUE IND SOBREPOSTA I,41.558708,-8.339051,2
160,PASCOAL FERNANDES,41.546707,-8.402841,1
161,NUNO PEREIRA III,41.501465,-8.489264,2
163,QUINTA ARMADA (B ALEGRIA),41.562855,-8.403886,1
164,NUNO PEREIRA III,41.501499,-8.489325,2
165,RAIO (SENHORA-A-BRANCA),41.551277,-8.417666,1
166,RAIO (NOVAIS E SOUSA),41.549973,-8.419862,1
167,QUINTA ARMADA (ESCOLA),41.564083,-8.403669,1
168,MAGALHAES LIMA II,41.534966,-8.433172,1
169,MACHADO OWEN (SIMÕES ALMEIDA),41.541096,-8.408208,1
170,MACHADO OWEN (SIMÕES ALMEIDA),41.541042,-8.408378,1
171,MACHADO OWEN (RESIDÊNCIA UM II),41.544552,-8.407317,1
172,MAGALHAES LIMA II,41.534893,-8.433203,1
173,MAGALHAES LIMA I,41.535721,-8.432856,1
174,NASCENTE,41.545715,-8.408008,1
175,31 DE JANEIRO (RIO ESTE),41.546101,-8.413264,1
176,31 DE JANEIRO (SEG SOCIAL),41.547684,-8.414384,1
177,MAGALHAES LIMA I,41.535778,-8.432994,1
180,5 DE OUTUBRO,41.537113,-8.432039,1
181,MONTE II,41.562733,-8.487442,2
182,SIMÕES ALMEIDA II (B D PACHECO),41.541077,-8.408699,1
183,MANUEL GUIMARAES,41.560001,-8.435003,1
184,CONS TORRES ALMEIDA I,41.551735,-8.428461,1
185,CONDE AGROLONGO II ,41.552818,-8.426919,1
186,CONDE AGROLONGO I ,41.552811,-8.427145,1
187,S JERÓNIMO,41.560322,-8.436028,1
188,HOSPITAL (PARQUE),41.567577,-8.399736,1
189,FEIRA (VARIANTE),41.555820,-8.434444,1
190,ANTÓNIO J LISBOA I,41.556679,-8.436493,1
191,ANTÓNIO J LISBOA II,41.557560,-8.434298,1
192,ANTÓNIO J LISBOA III,41.559132,-8.433296,1
193,S MARTINHO (ESTÁDIO),41.564133,-8.432605,1
194,S MARTINHO (PASSAL),41.566219,-8.433296,1
195,CÓNEGO INSUELAS ,41.569588,-8.434569,1
196,REGO,41.571491,-8.434401,1
197,ENTRE-PORTAS I ,41.575649,-8.439870,1
198,DUME (ENTRE-PORTAS II),41.579815,-8.439791,1
202,DUME (GONTIJO),41.574486,-8.432857,1
203,ANTÓNIO A REIS I ,41.572990,-8.431711,1
204,ANTÓNIO A REIS II ,41.571507,-8.430565,1
205,JOSÉ DA CUNHA,41.559502,-8.435667,1
206,ALFREDO J SOUSA II,41.568207,-8.433298,1
207,S MARTINHO (ESTÁDIO),41.563938,-8.432782,1
208,ANTÓNIO J LISBOA III,41.559132,-8.433408,1
209,ANTÓNIO J LISBOA II,41.557655,-8.434437,1
210,ANTÓNIO J LISBOA I,41.556709,-8.436590,1
211,MACHADO OWEN (B D PACHECO),41.542324,-8.407565,1
212,MACHADO OWEN (B D PACHECO),41.542301,-8.407481,1
213,FEIRA (VARIANTE),41.555630,-8.434175,1
214,FEIRA (PARRETAS),41.555553,-8.430753,1
215,ANDRÉ SOARES I,41.546646,-8.417320,1
216,ANDRÉ SOARES II,41.547646,-8.414965,1
219,BISCAINHOS,41.550476,-8.429557,1
220,ÓRFÃOS S CAETANO (S GREGÓRIO),41.543678,-8.442644,1
221,5 DE OUTUBRO,41.537033,-8.432167,1
222,GUALTAR I,41.560421,-8.394324,1
223,IMAC CONCEIÇÃO (FUJACAL),41.545097,-8.423737,1
224,IMAC CONCEIÇÃO (COLINA),41.543934,-8.428011,1
225,IMAC CONCEIÇÃO (SANTO CONDESTÁVEL),41.543167,-8.429874,1
226,IMAC CONCEIÇÃO (SANTO CONDESTÁVEL),41.542522,-8.430801,1
227,IMAC CONCEIÇÃO (COLINA),41.543808,-8.427797,1
228,IMAC CONCEIÇÃO (FUJACAL),41.544590,-8.425165,1
229,CIDADE PORTO I ,41.539101,-8.433800,1
230,CIDADE PORTO II,41.537380,-8.435150,1
231,CIDADE PORTO III,41.534836,-8.437046,1
232,CIDADE PORTO II,41.537331,-8.435039,1
233,CIDADE PORTO I,41.540092,-8.432893,1
234,SANTA MARGARIDA (CAMÕES),41.554138,-8.416949,1
235,SANTA MARGARIDA (SÁ DE MIRANDA),41.556973,-8.417298,1
236,SANTA MARGARIDA (CAMÕES),41.553829,-8.417063,1
237,SANTA MARGARIDA (SÁ DE MIRANDA),41.556686,-8.417326,1
238,CONS BENTO MIGUEL ,41.557678,-8.416523,1
239,MONTE D' ARCOS,41.557781,-8.413929,1
240,MONTE D' ARCOS,41.557865,-8.413999,1
241,AGRAS (IGREJA),41.482182,-8.446594,2
243,LOUREIRO AMORIM,41.559063,-8.414804,1
244,AREAL CIMA I,41.562569,-8.412535,1
245,AREAL CIMA II,41.564926,-8.411897,1
246,AREAL CIMA III,41.566387,-8.410823,1
247,AREAL CIMA IV,41.567757,-8.408997,1
248,RAFAEL B PINHEIRO I,41.569630,-8.406967,1
249,RAFAEL B PINHEIRO II,41.571106,-8.405932,1
250,RAFAEL B PINHEIRO III,41.572315,-8.402629,1
251,SETE FONTES I,41.573753,-8.401661,1
252,SETE FONTES II,41.575447,-8.400309,1
253,SETE FONTES II ,41.575459,-8.400457,1
254,SETE FONTES I,41.573833,-8.401737,1
255,RAFAEL B PINHEIRO III,41.572159,-8.403374,1
257,LIBERDADE (CARANDÁ I),41.545334,-8.419593,1
258,LIBERDADE (CARANDÁ II) ,41.545097,-8.419459,1
259,LIBERDADE (PONTE),41.542400,-8.417889,1
260,LIBERDADE (CARANDÁ),41.545322,-8.419307,1
261,LIBERDADE (IGREJA S LÁZARO),41.546673,-8.420123,1
262,HOSPITAL,41.568996,-8.401908,1
263,LIBERDADE (PONTE),41.542850,-8.417813,1
264,VIRIATO A NUNES I,41.538040,-8.419515,1
265,VIRIATO A NUNES II,41.537994,-8.421544,1
266,PINHEIRO (P GREGÓRIA),41.535423,-8.421951,1
267,PINHEIRO I,41.534752,-8.419410,1
268,PINHEIRO II,41.533886,-8.416962,1
269,AGRINHA I,41.531635,-8.415900,1
270,PINHEIRO II,41.533955,-8.416891,1
271,PINHEIRO I,41.534771,-8.419310,1
272,CACHADA II,41.477730,-8.513783,2
273,VIRIATO A NUNES II,41.537556,-8.422930,1
274,BOMBEIROS VOLUNTÁRIOS,41.546192,-8.427820,1
275,CARMO (MERCADO),41.554077,-8.426252,1
276,BARROS E SOARES III,41.531921,-8.418853,1
277,BARROS E SOARES II,41.534412,-8.420615,1
278,MOUTA III,41.533043,-8.429841,1
279,MOUTA II,41.534245,-8.429869,1
280,MOUTA I,41.535851,-8.429446,1
281,COUTEIRO,41.539108,-8.428085,1
282,CONS LOBATO (MONSENHOR AIROSA),41.542271,-8.424758,1
283,CONS LOBATO (TRAVESSA),41.542904,-8.422169,1
284,CONS LOBATO (FUJACAL),41.543655,-8.419375,1
285,CONS LOBATO (FUJACAL),41.543568,-8.419359,1
286,RAIO (JOÃO PENHA),41.549164,-8.421299,1
288,ANTÓNIO B M JUNIOR (BAIRRO SOCIAL),41.557659,-8.410891,1
289,S MARTINHO (PASSAL),41.566208,-8.433386,1
290,RAFAEL B PINHEIRO II,41.571144,-8.406037,1
291,BOAVISTA,41.560871,-8.479233,2
292,BOAVISTA,41.560860,-8.479311,2
293,DEVESA,41.542126,-8.416765,1
294,SANTO ADRIÃO ( ALBERTO SAMPAIO),41.542072,-8.414531,1
295,SANTO ADRIÃO ( ALBERTO SAMPAIO),41.542297,-8.414777,1
296,QUINTA DA CAPELA (FORÇAS ARMADAS),41.538887,-8.409676,1
297,COR ALBINO RODRIGUES,41.539139,-8.407000,1
300,ROBERT SMITH I,41.541847,-8.400117,1
301,ROBERT SMITH I,41.542011,-8.401064,1
303,FUJACAL II,41.544312,-8.423668,1
304,MONSENHOR AIROSA,41.541924,-8.425297,1
305,FALPERRA I (SANTO ADRIÃO),41.539143,-8.411590,1
306,FALPERRA I (SANTO ADRIÃO),41.539639,-8.411602,1
307,FALPERRA II,41.535915,-8.409388,1
308,FREI J VILAÇA,41.534821,-8.441916,1
309,PADRE CRUZ (IGREJA),41.535397,-8.439498,1
310,PADRE CRUZ (LIVRAMENTO),41.536922,-8.438857,1
311,PADRE CRUZ (CRUZEIRO),41.538631,-8.438256,1
312,PADRE CRUZ (P FALCÕES),41.541031,-8.437048,1
313,PADRE CRUZ (MOURA COUTINHO),41.543213,-8.434718,1
314,PADRE CRUZ (MOURA COUTINHO),41.543102,-8.435052,1
315,PADRE CRUZ (P FALCÕES),41.541210,-8.437048,1
316,PADRE CRUZ (CRUZEIRO),41.538109,-8.438581,1
317,PADRE CRUZ (LIVRAMENTO),41.536953,-8.438964,1
318,SAMPAIO PIMENTEL,41.539429,-8.438770,1
319,VERDOSAS (B ALEGRIA),41.565468,-8.402636,1
320,VERDOSAS (B ALEGRIA),41.565372,-8.402811,1
321,ÓRFÃOS S CAETANO (ESCOLA),41.542065,-8.442417,1
322,JUSTIÇA,41.547779,-8.412943,1
323,MACHADO VILELA I,41.546856,-8.411311,1
324,MACHADO VILELA II,41.548473,-8.410983,1
328,ABADE LOUREIRA,41.556969,-8.427182,1
329,ABADE LOUREIRA,41.557011,-8.427049,1
330,SOUTO I,41.484287,-8.507064,2
331,FRANCISCO NORONHA,41.559853,-8.425997,1
332,SOUTO I,41.484268,-8.506986,2
333,EGÍDIO GUIMARÃES I,41.544434,-8.401894,1
334,ANTÓNIO MARIZ,41.549873,-8.402310,1
335,LUÍS A CORREIA (RESIDÊNCIA UNIVERSITÁRIA),41.551830,-8.400648,1
337,ANTÓNIO MARIZ,41.549831,-8.402207,1
339,LUÍS A CORREIA (RESIDÊNCIA UNIVERSITÁRIA),41.551830,-8.400511,1
340,BAIXO,41.546280,-8.411749,1
341,SENHOR SOCORRO I,41.572193,-8.422521,1
342,SENHOR SOCORRO I,41.572311,-8.422549,1
343,CÁVADO I,41.573578,-8.423849,1
344,CÁVADO I,41.572647,-8.423534,1
345,SOUTO II,41.481525,-8.506458,2
346,CACHADA I,41.480000,-8.509528,2
348,MÁRIO ALMEIDA II,41.562710,-8.420646,1
349,MÁRIO ALMEIDA I,41.561520,-8.421216,1
350,ANTÓNIO FREIRE,41.560150,-8.422728,1
353,S. JOSÉ,41.559971,-8.409000,1
355,NASCENTE,41.545650,-8.407985,1
360,BELA VISTA III,41.571926,-8.372841,1
362,S JOSÉ,41.559879,-8.408878,1
365,RECTA FEITAL IV,41.560802,-8.445459,1
366,LUÍS A CORREIA ,41.553226,-8.396175,1
368,BAIRRO SOC ENGUARDAS,41.558792,-8.410139,1
369,CACHADA II,41.477699,-8.513683,2
370,UNIVERSIDADE DO MINHO I,41.557583,-8.397568,1
371,UNIVERSIDADE DO MINHO I,41.557411,-8.397774,1
372,FEIRA (MONTÉLIOS),41.555016,-8.438075,1
373,MACHADO OWEN (RESIDÊNCIA UM I),41.545204,-8.407564,1
374,DOMINGOS PEREIRA,41.563133,-8.410929,1
375,DOMINGOS PEREIRA,41.563152,-8.411000,1
376,QUINTA PASSOS I,41.564556,-8.409268,1
377,QUINTA PASSOS I,41.564587,-8.409329,1
378,QUINTA PASSOS II,41.565556,-8.407887,1
379,QUINTA PASSOS II,41.565598,-8.407968,1
380,FREI CIPRIANO,41.534576,-8.440212,1
381,FREI CIPRIANO,41.533371,-8.439711,1
382,REAL I,41.479309,-8.511514,2
383,JOÃO XXI (31 DE JANEIRO II),41.548534,-8.416150,1
384,REAL II,41.480446,-8.510592,2
385,REAL III,41.482368,-8.509028,2
388,AMBRÓSIO SANTOS,41.545067,-8.401115,1
389,PAÇO I,41.499062,-8.441975,2
390,SIMÕES ALMEIDA I,41.542057,-8.409888,1
391,SIMÕES ALMEIDA I,41.542171,-8.409861,1
392,S MARTINHO (BAIRRO),41.558601,-8.432689,1
393,GUALTAR II,41.560345,-8.394456,1
394,GUALTAR,41.560482,-8.393981,1
395,TEÓFILO BRAGA,41.536510,-8.408483,1
396,PORFÍRIO SILVA,41.543636,-8.411674,1
397,PORFÍRIO SILVA,41.543537,-8.411468,1
398,ROBERT SMITH II,41.541401,-8.405808,1
399,AREAL CIMA III,41.566315,-8.411009,1
400,AREAL CIMA II,41.564938,-8.411972,1
401,VIRIATO A NUNES I,41.538216,-8.418894,1
402,AREAL CIMA IV ,41.567795,-8.409040,1
403,COUTEIRO,41.539146,-8.428205,1
404,MOUTA I ,41.535778,-8.429575,1
406,RAFAEL B PINHEIRO I,41.569664,-8.406967,1
407,MOUTA II ,41.534256,-8.429941,1
408,BARROS E SOARES II,41.534344,-8.420687,1
410,ESPÍRITO SANTO II ,41.533089,-8.403410,1
411,JOÃO XXI (D MARIA II),41.547642,-8.417577,1
412,CARMO III (VIEIRA),41.587307,-8.456719,2
413,FORMIGUEIRA II,41.560246,-8.454640,1
414,FORMIGUEIRA II,41.560215,-8.454736,1
415,FORMIGUEIRA I,41.559402,-8.452400,1
416,FORMIGUEIRA I,41.559341,-8.452512,1
417,CARREIRA I ,41.544735,-8.398170,1
418,IGREJA II ,41.544888,-8.398301,1
419,ESPIRITO SANTO II,41.533142,-8.403497,1
420,PINHEIRO I,41.546448,-8.393306,1
421,PINHEIRO I,41.546497,-8.393296,1
422,PINHEIRO II,41.546047,-8.391214,1
423,PINHEIRO II,41.546104,-8.391181,1
424,GROIAS I,41.545868,-8.389347,1
425,GROIAS I,41.545879,-8.389420,1
426,GROIAS II (P MANSO),41.547340,-8.389343,1
427,GROIAS II (P MANSO),41.547287,-8.389398,1
428,SANTA TERESA,41.548553,-8.388412,1
429,SANTA TERESA,41.548592,-8.388473,1
430,S SALVADOR,41.550053,-8.388421,1
431,DADIM II,41.547230,-8.384377,1
432,DADIM II,41.547291,-8.384385,1
433,DADIM I ,41.547821,-8.386842,1
434,DADIM I,41.547867,-8.386833,1
435,IGREJA I,41.545181,-8.396161,1
436,CAMPO II ,41.574677,-8.358708,2
437,CAMPO II ,41.574749,-8.358692,2
438,CAMPO I,41.574657,-8.361394,2
439,CAMPO I ,41.574257,-8.360583,2
440,PINHEIRO VELHO III,41.574154,-8.364011,2
441,PINHEIRO VELHO III,41.574123,-8.363974,2
442,PINHEIRO VELHO II,41.573399,-8.366729,2
443,PINHEIRO VELHO II,41.573307,-8.366581,2
444,PINHEIRO VELHO I,41.573765,-8.367479,2
445,PINHEIRO VELHO I,41.573692,-8.367509,2
446,MARCO (LIMITE 2/1),41.573311,-8.369574,2
447,MARCO (LIMITE 1/2),41.573261,-8.369529,1
450,BELA VISTA II,41.570667,-8.376483,1
451,BELA VISTA II,41.570736,-8.376502,1
452,BELA VISTA I,41.569828,-8.378369,1
453,BELA VISTA I,41.569839,-8.378532,1
454,INFANTE D HENRIQUE II,41.568462,-8.380777,1
455,INFANTE D HENRIQUE II ,41.568542,-8.380842,1
456,INFANTE D HENRIQUE I,41.567333,-8.383942,1
457,INFANTE D HENRIQUE I,41.567406,-8.384000,1
458,LAMEIRA ,41.566254,-8.386126,1
459,LAMEIRA,41.566254,-8.386427,1
460,ROBERT SMITH II,41.541256,-8.405275,1
461,CIDADE PORTO IV,41.532467,-8.439392,1
462,CIDADE PORTO IV,41.532295,-8.439378,1
463,CIDADE PORTO V,41.530357,-8.442168,1
464,CIDADE PORTO V,41.530594,-8.441323,1
465,CIDADE PORTO VI,41.529678,-8.445311,1
466,CIDADE PORTO VI ,41.529598,-8.445064,1
467,MARIA D SILVA (LIMITE 1/2),41.526211,-8.448233,1
469,ANTÓNIO CABRAL (LIMITE 2/1),41.525597,-8.448447,2
470,ANTÓNIO CABRAL (LIMITE 1/2),41.525299,-8.448668,1
471,MANUEL S GOMES (LIMITE 1/2),41.525944,-8.449012,1
472,MANUEL S GOMES (LIMITE 2/1),41.525871,-8.449033,2
473,PONTE DAS TRAVES I,41.521790,-8.450798,2
474,PONTE DAS TRAVES I,41.521828,-8.450701,2
475,PONTE DAS TRAVES II,41.518436,-8.450704,2
476,PONTE DAS TRAVES II,41.518429,-8.450640,2
477,PONTE DAS TRAVES III,41.516811,-8.449814,2
478,PONTE DAS TRAVES III ,41.516842,-8.449765,2
479,S LOURENÇO II,41.514091,-8.450113,2
480,S LOURENÇO II,41.514065,-8.449950,2
481,S LOURENÇO III (CRUZAMENTO),41.511646,-8.451446,2
482,S LOURENÇO IV,41.508942,-8.452908,2
483,PAULO G PINTO,41.511593,-8.453801,2
485,S LOURENÇO IV,41.508869,-8.452779,2
489,PIDRE ,41.574825,-8.355423,2
490,PIDRE ,41.574883,-8.355427,2
491,PREGAL I,41.575310,-8.351945,2
492,PREGAL I,41.575363,-8.351975,2
493,PREGAL II,41.575111,-8.349232,2
494,PREGAL II,41.575165,-8.349231,2
495,AGRINHA I,41.531624,-8.415966,1
496,AGRINHA II ,41.529724,-8.416095,1
497,AGRINHA II,41.529697,-8.416042,1
498,BAIRRO I,41.528004,-8.416580,1
499,BAIRRO I,41.528019,-8.416513,1
500,BAIRRO II,41.527187,-8.415464,1
501,BAIRRO II ,41.527145,-8.415517,1
502,IGREJA II,41.525833,-8.413716,1
503,IGREJA II,41.525883,-8.413709,1
504,IGREJA III,41.527550,-8.410749,1
506,AGRELO,41.528473,-8.410184,1
507,AGRELO ,41.528477,-8.410263,1
508,BARREIROS II,41.532745,-8.410493,1
509,BARREIROS II,41.532421,-8.410419,1
510,CRUZEIRO ,41.534096,-8.410266,1
511,CRUZEIRO ,41.534145,-8.410089,1
512,PENOUÇOS I,41.532700,-8.408682,1
513,PENOUÇOS I,41.532726,-8.408606,1
514,PENOUÇOS II,41.532013,-8.408015,1
515,PENOUÇOS II,41.532040,-8.407922,1
516,PENOUÇOS III,41.531113,-8.406263,1
517,PENOUÇOS III ,41.531200,-8.406265,1
518,ESPIRITO SANTO I ,41.531494,-8.402752,1
519,ESPIRITO SANTO I,41.531498,-8.402892,1
520,FALPERRA IV (ESPÍRITO SANTO),41.532959,-8.402465,1
521,FALPERRA IV (ESPÍRITO SANTO),41.533298,-8.402698,1
522,FALPERRA V (CAPELA),41.531605,-8.399738,1
523,FALPERRA V (CAPELA),41.531666,-8.399769,1
524,FALPERRA VI (BOAVISTA),41.532593,-8.396667,1
525,FALPERRA VI (BOAVISTA),41.532658,-8.396726,1
526,BARRAL I,41.531429,-8.395554,1
527,BARRAL I,41.531406,-8.395653,1
528,CAPELA III,41.586910,-8.453898,2
529,CAPELA III ,41.586891,-8.453836,2
530,CAPELA II,41.588760,-8.450746,2
531,CAPELA II,41.588722,-8.450714,2
532,CAPELA I,41.590046,-8.446751,2
533,CAPELA I,41.590076,-8.446834,2
534,ENTRE CAMPOS II,41.591782,-8.441039,2
535,ENTRE CAMPOS II,41.591827,-8.441007,2
536,CARREGAL III,41.588238,-8.435562,2
537,CARREGAL III,41.588291,-8.435549,2
538,CARREGAL II,41.588482,-8.433990,2
539,CARREGAL II,41.588440,-8.433931,2
540,CARREGAL I (LIMITE 2/1),41.588860,-8.430747,2
541,CARREGAL I (LIMITE 1/2),41.588905,-8.430729,1
542,CIMA II,41.561886,-8.460379,2
543,CIMA II,41.561848,-8.460459,2
544,BAIXO I,41.563725,-8.462891,2
545,BAIXO I,41.563679,-8.462945,2
546,BAIXO II,41.564896,-8.465189,2
547,BAIXO II ,41.564835,-8.465220,2
548,DOZE SOBREIROS ,41.568741,-8.466735,2
549,DOZE SOBREIROS ,41.568752,-8.466800,2
550,PADRÃO,41.570412,-8.466129,2
551,PADRÃO,41.570423,-8.466205,2
552,FEITAL II,41.559624,-8.447217,1
553,NOVA ARCADA,41.579037,-8.430817,1
554,S VICENÇO,41.576187,-8.467314,2
555,S VICENÇO,41.576180,-8.467443,2
556,CAMINHO DE LAMAS,41.576797,-8.432111,1
557,ESPADANIDO,41.539944,-8.409419,1
558,CIMA I,41.560608,-8.446697,1
559,S PEDRO (IGREJA),41.561722,-8.370286,1
560,SEARAS,41.565384,-8.372232,1
561,SEARAS,41.565407,-8.372136,1
